,team,player,mp,ORtg,DRtg,bpm,game_id,date_game
2543,DAL,klebima01,672,175,98,23.1,202404120DAL,"Fri, Apr 12, 2024"
2544,DAL,fudgeal01,410,0,114,-16.6,202404120DAL,"Fri, Apr 12, 2024"
2545,DET,wisemja01,2190,118,94,-4.1,202404120DAL,"Fri, Apr 12, 2024"
2546,DET,metuch01,2087,152,91,7.0,202404120DAL,"Fri, Apr 12, 2024"
2547,DET,sassema01,1949,104,96,-2.5,202404120DAL,"Fri, Apr 12, 2024"
2548,DET,iveyja01,1651,74,93,-8.9,202404120DAL,"Fri, Apr 12, 2024"
2549,DET,browntr01,1531,63,89,-8.7,202404120DAL,"Fri, Apr 12, 2024"
2550,DET,fournev01,1764,93,97,-7.5,202404120DAL,"Fri, Apr 12, 2024"
2551,DET,rhodeja01,1607,220,91,6.2,202404120DAL,"Fri, Apr 12, 2024"
2552,DET,flynnma01,931,116,74,16.9,202404120DAL,"Fri, Apr 12, 2024"
2553,DET,gibsota01,690,143,87,12.4,202404120DAL,"Fri, Apr 12, 2024"
2554,DET,boehebu01,,,,,202404120DAL,"Fri, Apr 12, 2024"
2555,DET,cunnica01,,,,,202404120DAL,"Fri, Apr 12, 2024"
2556,DET,durenja01,,,,,202404120DAL,"Fri, Apr 12, 2024"
2557,DET,nowelja01,,,,,202404120DAL,"Fri, Apr 12, 2024"
2558,DET,umudest01,,,,,202404120DAL,"Fri, Apr 12, 2024"
2559,GSW,thompkl01,2280,94,114,-3.0,202404120GSW,"Fri, Apr 12, 2024"
2560,GSW,greendr01,2157,140,112,4.1,202404120GSW,"Fri, Apr 12, 2024"
2561,GSW,wiggian01,2026,97,122,-9.8,202404120GSW,"Fri, Apr 12, 2024"
2562,GSW,curryst01,1943,104,118,7.5,202404120GSW,"Fri, Apr 12, 2024"
2563,GSW,jackstr02,1303,119,112,3.7,202404120GSW,"Fri, Apr 12, 2024"
2564,GSW,paulch01,1668,115,112,1.3,202404120GSW,"Fri, Apr 12, 2024"
2565,GSW,podzibr01,1407,101,115,-0.8,202404120GSW,"Fri, Apr 12, 2024"
2566,GSW,moodymo01,1131,141,122,2.2,202404120GSW,"Fri, Apr 12, 2024"
2567,GSW,looneke01,483,172,112,11.2,202404120GSW,"Fri, Apr 12, 2024"
2568,GSW,garubus01,,,,,202404120GSW,"Fri, Apr 12, 2024"
2569,GSW,quinole01,,,,,202404120GSW,"Fri, Apr 12, 2024"
2570,GSW,robinje01,,,,,202404120GSW,"Fri, Apr 12, 2024"
2571,GSW,santogu01,,,,,202404120GSW,"Fri, Apr 12, 2024"
2572,GSW,saricda01,,,,,202404120GSW,"Fri, Apr 12, 2024"
2573,GSW,spencpa01,,,,,202404120GSW,"Fri, Apr 12, 2024"
2574,NOP,murphtr02,2534,162,113,7.9,202404120GSW,"Fri, Apr 12, 2024"
2575,NOP,joneshe01,2302,118,113,-1.0,202404120GSW,"Fri, Apr 12, 2024"
2576,NOP,mccolcj01,2270,115,114,6.0,202404120GSW,"Fri, Apr 12, 2024"
2577,NOP,willizi01,2194,88,99,1.2,202404120GSW,"Fri, Apr 12, 2024"
2578,NOP,valanjo01,982,101,116,-7.8,202404120GSW,"Fri, Apr 12, 2024"
2579,NOP,alvarjo01,2118,86,115,-8.5,202404120GSW,"Fri, Apr 12, 2024"
2580,NOP,daniedy01,1564,184,105,13.8,202404120GSW,"Fri, Apr 12, 2024"
2581,NOP,robinje02,434,93,117,-5.2,202404120GSW,"Fri, Apr 12, 2024"
2582,NOP,hawkijo01,,,,,202404120GSW,"Fri, Apr 12, 2024"
2583,NOP,hillma01,,,,,202404120GSW,"Fri, Apr 12, 2024"
2584,NOP,liddeej01,,,,,202404120GSW,"Fri, Apr 12, 2024"
2585,NOP,ryanma01,,,,,202404120GSW,"Fri, Apr 12, 2024"
2586,NOP,zelleco01,,,,,202404120GSW,"Fri, Apr 12, 2024"
2587,POR,murrakr01,2554,117,127,-7.2,202404120POR,"Fri, Apr 12, 2024"
2588,POR,hendesc01,2016,133,121,13.4,202404120POR,"Fri, Apr 12, 2024"
2589,POR,ruperra01,1574,89,124,-5.5,202404120POR,"Fri, Apr 12, 2024"
2590,POR,aytonde01,1360,58,121,-16.6,202404120POR,"Fri, Apr 12, 2024"
2591,POR,walkeja01,865,128,121,0.2,202404120POR,"Fri, Apr 12, 2024"
2592,POR,bantoda01,2304,105,115,0.7,202404120POR,"Fri, Apr 12, 2024"
2593,POR,minayju01,1694,122,127,-9.7,202404120POR,"Fri, Apr 12, 2024"
2594,POR,reathdu01,1146,128,118,0.3,202404120POR,"Fri, Apr 12, 2024"
2595,POR,brownmo01,887,124,121,-5.5,202404120POR,"Fri, Apr 12, 2024"
2596,POR,badjiib01,,,,,202404120POR,"Fri, Apr 12, 2024"
2597,POR,sharpsh01,,,,,202404120POR,"Fri, Apr 12, 2024"
2598,POR,thybuma01,,,,,202404120POR,"Fri, Apr 12, 2024"
2599,HOU,thompam01,2116,132,111,2.6,202404120POR,"Fri, Apr 12, 2024"
2600,HOU,greenja05,2096,108,111,-0.5,202404120POR,"Fri, Apr 12, 2024"
2601,HOU,landajo01,1928,146,110,6.4,202404120POR,"Fri, Apr 12, 2024"
2602,HOU,smithja05,1928,132,115,1.5,202404120POR,"Fri, Apr 12, 2024"
2603,HOU,brookdi01,1864,93,116,-10.8,202404120POR,"Fri, Apr 12, 2024"
2604,HOU,holidaa01,1557,150,118,-1.3,202404120POR,"Fri, Apr 12, 2024"
2605,HOU,whitmca01,1515,90,103,-4.4,202404120POR,"Fri, Apr 12, 2024"
2606,HOU,greenje02,1000,130,114,2.6,202404120POR,"Fri, Apr 12, 2024"
2607,HOU,bullore01,396,57,122,-8.9,202404120POR,"Fri, Apr 12, 2024"
2608,HOU,hintona01,,,,,202404120POR,"Fri, Apr 12, 2024"
2609,HOU,marjabo01,,,,,202404120POR,"Fri, Apr 12, 2024"
2610,HOU,samueje01,,,,,202404120POR,"Fri, Apr 12, 2024"
2611,HOU,willije02,,,,,202404120POR,"Fri, Apr 12, 2024"
2612,LAC,tuckepj01,1244,97,114,-6.8,202404120LAC,"Fri, Apr 12, 2024"
2613,LAC,zubaciv01,619,172,122,13.2,202404120LAC,"Fri, Apr 12, 2024"
2614,LAC,hardeja01,598,105,126,-3.0,202404120LAC,"Fri, Apr 12, 2024"
2615,LAC,georgpa01,504,152,108,33.6,202404120LAC,"Fri, Apr 12, 2024"
2616,LAC,mannte01,306,243,126,19.9,202404120LAC,"Fri, Apr 12, 2024"
2617,LAC,coffeam01,1856,121,118,-4.9,202404120LAC,"Fri, Apr 12, 2024"
2618,LAC,hylanbo01,1787,127,106,8.2,202404120LAC,"Fri, Apr 12, 2024"
2619,LAC,theisda01,1609,140,117,-0.6,202404120LAC,"Fri, Apr 12, 2024"
2620,LAC,bostobr01,1440,74,116,-19.0,202404120LAC,"Fri, Apr 12, 2024"
2621,LAC,brownko01,1129,112,109,3.4,202404120LAC,"Fri, Apr 12, 2024"
2622,LAC,moonxa01,1015,96,121,-5.5,202404120LAC,"Fri, Apr 12, 2024"
2623,LAC,powelno01,936,80,123,-15.2,202404120LAC,"Fri, Apr 12, 2024"
2624,LAC,plumlma01,817,90,120,-7.5,202404120LAC,"Fri, Apr 12, 2024"
2625,LAC,westbru01,540,67,126,-22.9,202404120LAC,"Fri, Apr 12, 2024"
2626,UTA,georgke01,1698,75,123,-18.1,202404120LAC,"Fri, Apr 12, 2024"
2627,UTA,samanlu01,1659,104,116,-5.3,202404120LAC,"Fri, Apr 12, 2024"
2628,UTA,hendrita01,1364,157,116,-2.4,202404120LAC,"Fri, Apr 12, 2024"
2629,UTA,juzanjo01,1363,156,115,6.6,202404120LAC,"Fri, Apr 12, 2024"
2630,UTA,yurtsom01,757,105,90,1.8,202404120LAC,"Fri, Apr 12, 2024"
2631,UTA,loftoke01,2123,142,114,8.4,202404120LAC,"Fri, Apr 12, 2024"
2632,UTA,hortota01,1721,100,123,-10.5,202404120LAC,"Fri, Apr 12, 2024"
2633,UTA,bazleda01,1392,128,107,6.0,202404120LAC,"Fri, Apr 12, 2024"
2634,UTA,sensabr01,1257,123,112,1.3,202404120LAC,"Fri, Apr 12, 2024"
2635,UTA,prestja01,1066,80,112,-9.2,202404120LAC,"Fri, Apr 12, 2024"
2636,UTA,lewiski01,,,,,202404120LAC,"Fri, Apr 12, 2024"
2637,UTA,pottemi01,,,,,202404120LAC,"Fri, Apr 12, 2024"
2638,SAC,murrake02,2560,121,114,3.8,202404120SAC,"Fri, Apr 12, 2024"
2639,SAC,sabondo01,2543,132,115,8.7,202404120SAC,"Fri, Apr 12, 2024"
2640,SAC,barneha02,2483,123,118,-1.1,202404120SAC,"Fri, Apr 12, 2024"
2641,SAC,foxde01,2460,100,111,0.7,202404120SAC,"Fri, Apr 12, 2024"
2642,SAC,elliske01,1965,149,116,4.4,202404120SAC,"Fri, Apr 12, 2024"
2643,SAC,mitchda01,1203,49,125,-19.2,202404120SAC,"Fri, Apr 12, 2024"
2644,SAC,lylestr01,880,98,122,-6.3,202404120SAC,"Fri, Apr 12, 2024"
2645,SAC,lenal01,304,133,125,13.9,202404120SAC,"Fri, Apr 12, 2024"
2646,SAC,duartch01,,,,,202404120SAC,"Fri, Apr 12, 2024"
2647,SAC,edwarke02,,,,,202404120SAC,"Fri, Apr 12, 2024"
2648,SAC,jonesco02,,,,,202404120SAC,"Fri, Apr 12, 2024"
2649,SAC,jonesma05,,,,,202404120SAC,"Fri, Apr 12, 2024"
2650,SAC,mcgeeja01,,,,,202404120SAC,"Fri, Apr 12, 2024"
2651,SAC,slawsja01,,,,,202404120SAC,"Fri, Apr 12, 2024"
2652,SAC,vezenal01,,,,,202404120SAC,"Fri, Apr 12, 2024"
2653,PHO,duranke01,2513,118,121,1.1,202404120SAC,"Fri, Apr 12, 2024"
2654,PHO,bookede01,2475,126,121,-0.5,202404120SAC,"Fri, Apr 12, 2024"
2655,PHO,allengr01,2282,120,121,2.1,202404120SAC,"Fri, Apr 12, 2024"
2656,PHO,bealbr01,2034,128,108,8.6,202404120SAC,"Fri, Apr 12, 2024"
2657,PHO,nurkiju01,1903,102,107,2.2,202404120SAC,"Fri, Apr 12, 2024"
2658,PHO,onealro01,1467,114,120,-2.0,202404120SAC,"Fri, Apr 12, 2024"
2659,PHO,gordoer01,1023,78,112,-0.6,202404120SAC,"Fri, Apr 12, 2024"
2660,PHO,eubandr01,699,66,108,-8.2,202404120SAC,"Fri, Apr 12, 2024"
2661,PHO,bolbo01,,,,,202404120SAC,"Fri, Apr 12, 2024"
2662,PHO,leesa01,,,,,202404120SAC,"Fri, Apr 12, 2024"
2663,PHO,littlna01,,,,,202404120SAC,"Fri, Apr 12, 2024"
2664,PHO,okogijo01,,,,,202404120SAC,"Fri, Apr 12, 2024"
2665,PHO,roddyda01,,,,,202404120SAC,"Fri, Apr 12, 2024"
2666,PHO,thomais02,,,,,202404120SAC,"Fri, Apr 12, 2024"
2667,PHO,youngth01,,,,,202404120SAC,"Fri, Apr 12, 2024"
2668,BOS,pritcpa01,2623,168,125,7.6,202404140BOS,"Sun, Apr 14, 2024"
2669,BOS,mykhasv01,2236,185,124,7.9,202404140BOS,"Sun, Apr 14, 2024"
2670,BOS,hausesa01,2116,97,118,-10.2,202404140BOS,"Sun, Apr 14, 2024"
2671,BOS,kornelu01,1627,199,117,8.8,202404140BOS,"Sun, Apr 14, 2024"
2672,BOS,walshjo01,1028,47,113,-9.6,202404140BOS,"Sun, Apr 14, 2024"
2673,BOS,sprinja01,1202,120,108,0.6,202404140BOS,"Sun, Apr 14, 2024"
2674,BOS,quetane01,1170,126,101,4.8,202404140BOS,"Sun, Apr 14, 2024"
2675,BOS,brissos01,936,45,106,-16.2,202404140BOS,"Sun, Apr 14, 2024"
2676,BOS,davisjd01,626,63,113,-14.7,202404140BOS,"Sun, Apr 14, 2024"
2677,BOS,peterdr01,488,0,113,-15.1,202404140BOS,"Sun, Apr 14, 2024"
2678,BOS,tillmxa01,347,136,128,12.8,202404140BOS,"Sun, Apr 14, 2024"
2679,BOS,whitede01,,,,,202404140BOS,"Sun, Apr 14, 2024"
2680,WAS,baldwpa01,2003,124,122,0.1,202404140BOS,"Sun, Apr 14, 2024"
2681,WAS,kispeco01,1976,116,130,-4.0,202404140BOS,"Sun, Apr 14, 2024"
2682,WAS,avdijde01,1843,79,131,-12.7,202404140BOS,"Sun, Apr 14, 2024"
2683,WAS,davisjo06,1595,77,126,-10.0,202404140BOS,"Sun, Apr 14, 2024"
2684,WAS,gillan01,1046,117,132,-2.9,202404140BOS,"Sun, Apr 14, 2024"
2685,WAS,butleja02,1851,102,128,-4.2,202404140BOS,"Sun, Apr 14, 2024"
2686,WAS,bernaju01,1458,114,127,-0.5,202404140BOS,"Sun, Apr 14, 2024"
2687,WAS,omorueu01,1381,152,134,16.1,202404140BOS,"Sun, Apr 14, 2024"
2688,WAS,champju01,1247,114,115,2.4,202404140BOS,"Sun, Apr 14, 2024"
2689,WAS,holmeri01,,,,,202404140BOS,"Sun, Apr 14, 2024"
2690,WAS,poolejo01,,,,,202404140BOS,"Sun, Apr 14, 2024"
2691,WAS,vukcetr01,,,,,202404140BOS,"Sun, Apr 14, 2024"
2692,CLE,strusma01,1835,125,126,6.0,202404140CLE,"Sun, Apr 14, 2024"
2693,CLE,okorois01,1743,179,130,4.5,202404140CLE,"Sun, Apr 14, 2024"
2694,CLE,mobleev01,1524,125,130,-0.4,202404140CLE,"Sun, Apr 14, 2024"
2695,CLE,allenja01,1354,125,114,5.4,202404140CLE,"Sun, Apr 14, 2024"
2696,CLE,portecr01,570,137,103,7.1,202404140CLE,"Sun, Apr 14, 2024"
2697,CLE,batesem01,1765,49,130,-23.6,202404140CLE,"Sun, Apr 14, 2024"
2698,CLE,niangge01,1354,166,132,5.6,202404140CLE,"Sun, Apr 14, 2024"
2699,CLE,morrima03,1128,76,130,-18.1,202404140CLE,"Sun, Apr 14, 2024"
2700,CLE,mobleis01,974,105,124,-2.9,202404140CLE,"Sun, Apr 14, 2024"
2701,CLE,jonesda03,720,121,133,-8.4,202404140CLE,"Sun, Apr 14, 2024"
2702,CLE,nancepe01,720,101,131,-10.6,202404140CLE,"Sun, Apr 14, 2024"
2703,CLE,thomptr01,713,89,131,-16.1,202404140CLE,"Sun, Apr 14, 2024"
2704,CHO,thorjt01,2466,169,110,6.0,202404140CLE,"Sun, Apr 14, 2024"
2705,CHO,boldema01,1792,142,110,0.0,202404140CLE,"Sun, Apr 14, 2024"
2706,CHO,mcgowbr01,1783,133,123,-3.8,202404140CLE,"Sun, Apr 14, 2024"
2707,CHO,manntr01,1454,105,117,-8.4,202404140CLE,"Sun, Apr 14, 2024"
2708,CHO,micicva01,570,102,124,-12.0,202404140CLE,"Sun, Apr 14, 2024"
2709,CHO,smithni01,1954,117,119,-2.4,202404140CLE,"Sun, Apr 14, 2024"
2710,CHO,blackle01,1922,247,112,6.5,202404140CLE,"Sun, Apr 14, 2024"
2711,CHO,baileam01,1298,130,115,0.0,202404140CLE,"Sun, Apr 14, 2024"
2712,CHO,pokusal01,1161,84,113,-12.4,202404140CLE,"Sun, Apr 14, 2024"
2713,CHO,bertada01,,,,,202404140CLE,"Sun, Apr 14, 2024"
2714,CHO,richani01,,,,,202404140CLE,"Sun, Apr 14, 2024"
2715,CHO,willigr01,,,,,202404140CLE,"Sun, Apr 14, 2024"
2716,IND,halibty01,1525,139,103,6.1,202404140IND,"Sun, Apr 14, 2024"
2717,IND,siakapa01,1525,136,112,-0.2,202404140IND,"Sun, Apr 14, 2024"
2718,IND,nembhan01,1363,175,113,5.5,202404140IND,"Sun, Apr 14, 2024"
2719,IND,turnemy01,1314,165,98,16.3,202404140IND,"Sun, Apr 14, 2024"
2720,IND,nesmiaa01,1189,235,111,4.5,202404140IND,"Sun, Apr 14, 2024"
2721,IND,sheppbe01,1530,154,114,-0.3,202404140IND,"Sun, Apr 14, 2024"
2722,IND,smithja04,1157,161,114,6.7,202404140IND,"Sun, Apr 14, 2024"
2723,IND,mcderdo01,1107,174,120,5.8,202404140IND,"Sun, Apr 14, 2024"
2724,IND,mccontj01,909,166,113,14.5,202404140IND,"Sun, Apr 14, 2024"
2725,IND,toppiob01,747,111,110,-4.6,202404140IND,"Sun, Apr 14, 2024"
2726,IND,brownke03,608,94,118,-13.7,202404140IND,"Sun, Apr 14, 2024"
2727,IND,walkeja02,608,132,97,10.6,202404140IND,"Sun, Apr 14, 2024"
2728,IND,jacksqu01,408,120,101,1.3,202404140IND,"Sun, Apr 14, 2024"
2729,IND,johnsja01,408,40,120,-20.1,202404140IND,"Sun, Apr 14, 2024"
2730,IND,jacksis01,,,,,202404140IND,"Sun, Apr 14, 2024"
2731,ATL,youngtr01,1915,91,154,-11.6,202404140IND,"Sun, Apr 14, 2024"
2732,ATL,murrade01,1834,129,151,7.8,202404140IND,"Sun, Apr 14, 2024"
2733,ATL,bogdabo01,1647,117,146,-1.3,202404140IND,"Sun, Apr 14, 2024"
2734,ATL,huntede01,1594,76,154,-16.1,202404140IND,"Sun, Apr 14, 2024"
2735,ATL,fernabr01,1272,146,153,-4.2,202404140IND,"Sun, Apr 14, 2024"
2736,ATL,gueyemo02,1608,150,138,6.2,202404140IND,"Sun, Apr 14, 2024"
2737,ATL,krejcvi01,1304,97,153,-8.0,202404140IND,"Sun, Apr 14, 2024"
2738,ATL,mathega01,1260,115,148,-3.0,202404140IND,"Sun, Apr 14, 2024"
2739,ATL,griffaj01,1195,55,153,-23.2,202404140IND,"Sun, Apr 14, 2024"
2740,ATL,bufkiko01,408,69,152,-16.2,202404140IND,"Sun, Apr 14, 2024"
2741,ATL,forretr01,363,231,144,-0.3,202404140IND,"Sun, Apr 14, 2024"
2742,ATL,capelca01,,,,,202404140IND,"Sun, Apr 14, 2024"
2743,MIA,herroty01,1767,105,104,-1.6,202404140MIA,"Sun, Apr 14, 2024"
2744,MIA,butleji01,1464,147,112,2.0,202404140MIA,"Sun, Apr 14, 2024"
2745,MIA,martica02,1420,111,104,-1.8,202404140MIA,"Sun, Apr 14, 2024"
2746,MIA,adebaba01,1169,116,90,10.0,202404140MIA,"Sun, Apr 14, 2024"
2747,MIA,jovicni01,957,99,95,-3.3,202404140MIA,"Sun, Apr 14, 2024"
2748,MIA,jaqueja01,1939,132,104,2.2,202404140MIA,"Sun, Apr 14, 2024"
2749,MIA,wrighde01,1697,149,96,11.4,202404140MIA,"Sun, Apr 14, 2024"
2750,MIA,highsha01,1460,84,107,-9.6,202404140MIA,"Sun, Apr 14, 2024"
2751,MIA,bryanth01,1403,141,102,4.2,202404140MIA,"Sun, Apr 14, 2024"
2752,MIA,millspa02,477,27,110,-22.0,202404140MIA,"Sun, Apr 14, 2024"
2753,MIA,loveke01,194,0,115,-23.7,202404140MIA,"Sun, Apr 14, 2024"
2754,MIA,cainja01,113,0,114,-18.0,202404140MIA,"Sun, Apr 14, 2024"
2755,MIA,robinor01,113,0,115,-10.0,202404140MIA,"Sun, Apr 14, 2024"
2756,MIA,swideco01,113,0,114,-51.3,202404140MIA,"Sun, Apr 14, 2024"
2757,MIA,willial06,113,59,89,-20.4,202404140MIA,"Sun, Apr 14, 2024"
2758,TOR,agbajoc01,1965,79,114,-7.3,202404140MIA,"Sun, Apr 14, 2024"
2759,TOR,freemja01,1965,107,121,-0.3,202404140MIA,"Sun, Apr 14, 2024"
2760,TOR,dickgr01,1741,91,115,-5.5,202404140MIA,"Sun, Apr 14, 2024"
2761,TOR,trentga02,1395,129,120,3.3,202404140MIA,"Sun, Apr 14, 2024"
2762,TOR,olynyke01,1335,87,110,-5.8,202404140MIA,"Sun, Apr 14, 2024"
2763,TOR,templga01,1485,117,123,-1.0,202404140MIA,"Sun, Apr 14, 2024"
2764,TOR,mcdanja01,1392,84,117,-7.8,202404140MIA,"Sun, Apr 14, 2024"
2765,TOR,nworajo01,1230,116,111,4.3,202404140MIA,"Sun, Apr 14, 2024"
2766,TOR,brownbr01,1225,88,124,-11.3,202404140MIA,"Sun, Apr 14, 2024"
2767,TOR,willima11,666,102,119,-10.2,202404140MIA,"Sun, Apr 14, 2024"
2768,TOR,barrerj01,,,,,202404140MIA,"Sun, Apr 14, 2024"
2769,TOR,gueyemo01,,,,,202404140MIA,"Sun, Apr 14, 2024"
2770,NYK,divindo01,3150,109,115,-0.1,202404140NYK,"Sun, Apr 14, 2024"
2771,NYK,anunoog01,2564,79,115,-5.8,202404140NYK,"Sun, Apr 14, 2024"
2772,NYK,brunsja01,2471,122,119,2.6,202404140NYK,"Sun, Apr 14, 2024"
2773,NYK,hartjo01,2408,112,114,-1.2,202404140NYK,"Sun, Apr 14, 2024"
2774,NYK,harteis01,1854,133,105,7.9,202404140NYK,"Sun, Apr 14, 2024"
2775,NYK,achiupr01,1110,97,114,-2.3,202404140NYK,"Sun, Apr 14, 2024"
2776,NYK,bogdabo02,1037,149,120,7.1,202404140NYK,"Sun, Apr 14, 2024"
2777,NYK,mcbrimi01,856,193,121,11.0,202404140NYK,"Sun, Apr 14, 2024"
2778,NYK,robinmi01,446,0,119,-4.0,202404140NYK,"Sun, Apr 14, 2024"
2779,NYK,burksal01,,,,,202404140NYK,"Sun, Apr 14, 2024"
2780,NYK,diakima01,,,,,202404140NYK,"Sun, Apr 14, 2024"
2781,NYK,jeffrda01,,,,,202404140NYK,"Sun, Apr 14, 2024"
2782,NYK,miltosh01,,,,,202404140NYK,"Sun, Apr 14, 2024"
2783,NYK,simsje01,,,,,202404140NYK,"Sun, Apr 14, 2024"
2784,NYK,toppija01,,,,,202404140NYK,"Sun, Apr 14, 2024"
2785,CHI,derozde01,2669,117,113,7.2,202404140NYK,"Sun, Apr 14, 2024"
2786,CHI,whiteco01,2595,131,120,3.4,202404140NYK,"Sun, Apr 14, 2024"
2787,CHI,vucevni01,2521,141,122,5.9,202404140NYK,"Sun, Apr 14, 2024"
2788,CHI,carusal01,2445,137,109,10.8,202404140NYK,"Sun, Apr 14, 2024"
2789,CHI,greenja02,2267,95,117,-7.5,202404140NYK,"Sun, Apr 14, 2024"
2790,CHI,terryda01,1467,95,112,-2.4,202404140NYK,"Sun, Apr 14, 2024"
2791,CHI,craigto01,1004,104,110,-6.9,202404140NYK,"Sun, Apr 14, 2024"
2792,CHI,carteje01,931,16,124,-32.2,202404140NYK,"Sun, Apr 14, 2024"
2793,CHI,bitimon01,,,,,202404140NYK,"Sun, Apr 14, 2024"
2794,CHI,drellhe01,,,,,202404140NYK,"Sun, Apr 14, 2024"
2795,CHI,funkan01,,,,,202404140NYK,"Sun, Apr 14, 2024"
2796,CHI,sanogad01,,,,,202404140NYK,"Sun, Apr 14, 2024"
2797,ORL,banchpa01,2103,114,97,3.3,202404140ORL,"Sun, Apr 14, 2024"
2798,ORL,wagnefr01,1959,120,91,6.5,202404140ORL,"Sun, Apr 14, 2024"
2799,ORL,suggsja01,1676,115,96,-2.0,202404140ORL,"Sun, Apr 14, 2024"
2800,ORL,harriga01,1667,79,101,-7.2,202404140ORL,"Sun, Apr 14, 2024"
2801,ORL,isaacjo01,1569,110,86,3.7,202404140ORL,"Sun, Apr 14, 2024"
2802,ORL,anthoco01,1023,138,87,15.6,202404140ORL,"Sun, Apr 14, 2024"
2803,ORL,inglejo01,1009,134,93,3.7,202404140ORL,"Sun, Apr 14, 2024"
2804,ORL,cartewe01,857,232,105,6.4,202404140ORL,"Sun, Apr 14, 2024"
2805,ORL,wagnemo01,764,130,103,4.9,202404140ORL,"Sun, Apr 14, 2024"
2806,ORL,fultzma01,358,73,100,-10.7,202404140ORL,"Sun, Apr 14, 2024"
2807,ORL,blackan01,316,97,100,4.3,202404140ORL,"Sun, Apr 14, 2024"
2808,ORL,houstca01,316,266,69,44.4,202404140ORL,"Sun, Apr 14, 2024"
2809,ORL,howarje01,316,58,78,1.7,202404140ORL,"Sun, Apr 14, 2024"
2810,ORL,bitadgo01,233,58,85,-3.0,202404140ORL,"Sun, Apr 14, 2024"
2811,ORL,okekech01,233,0,105,-30.7,202404140ORL,"Sun, Apr 14, 2024"
2812,MIL,middlkh01,1895,90,125,-5.2,202404140ORL,"Sun, Apr 14, 2024"
2813,MIL,portibo01,1871,121,110,7.8,202404140ORL,"Sun, Apr 14, 2024"
2814,MIL,lillada01,1823,86,124,-6.9,202404140ORL,"Sun, Apr 14, 2024"
2815,MIL,lopezbr01,1707,107,124,-4.4,202404140ORL,"Sun, Apr 14, 2024"
2816,MIL,beverpa01,1576,73,123,-6.4,202404140ORL,"Sun, Apr 14, 2024"
2817,MIL,crowdja01,1324,76,124,-6.9,202404140ORL,"Sun, Apr 14, 2024"
2818,MIL,beaslma01,1223,68,122,-7.5,202404140ORL,"Sun, Apr 14, 2024"
2819,MIL,connapa01,836,0,128,-15.7,202404140ORL,"Sun, Apr 14, 2024"
2820,MIL,antetth01,429,115,114,7.2,202404140ORL,"Sun, Apr 14, 2024"
2821,MIL,beaucma01,429,125,110,17.3,202404140ORL,"Sun, Apr 14, 2024"
2822,MIL,jacksan01,429,39,110,0.3,202404140ORL,"Sun, Apr 14, 2024"
2823,MIL,rolliry01,429,42,123,-14.7,202404140ORL,"Sun, Apr 14, 2024"
2824,MIL,washity02,429,159,130,14.7,202404140ORL,"Sun, Apr 14, 2024"
2825,MIL,gallida01,,,,,202404140ORL,"Sun, Apr 14, 2024"
2826,MIL,livinch01,,,,,202404140ORL,"Sun, Apr 14, 2024"
2827,PHI,harrito02,1800,128,87,10.5,202404140PHI,"Sun, Apr 14, 2024"
2828,PHI,maxeyty01,1756,111,91,5.8,202404140PHI,"Sun, Apr 14, 2024"
2829,PHI,oubreke01,1438,70,90,-9.2,202404140PHI,"Sun, Apr 14, 2024"
2830,PHI,lowryky01,1392,83,89,-3.2,202404140PHI,"Sun, Apr 14, 2024"
2831,PHI,bambamo01,1106,150,84,0.7,202404140PHI,"Sun, Apr 14, 2024"
2832,PHI,reedpa01,1741,107,79,3.9,202404140PHI,"Sun, Apr 14, 2024"
2833,PHI,payneca01,1390,112,91,2.6,202404140PHI,"Sun, Apr 14, 2024"
2834,PHI,hieldbu01,1304,126,88,15.6,202404140PHI,"Sun, Apr 14, 2024"
2835,PHI,batumni01,1216,94,94,-3.1,202404140PHI,"Sun, Apr 14, 2024"
2836,PHI,councri01,454,80,93,-6.1,202404140PHI,"Sun, Apr 14, 2024"
2837,PHI,dowtije01,454,120,78,5.6,202404140PHI,"Sun, Apr 14, 2024"
2838,PHI,smithte01,347,23,94,-36.3,202404140PHI,"Sun, Apr 14, 2024"
2839,PHI,embiijo01,,,,,202404140PHI,"Sun, Apr 14, 2024"
2840,PHI,martike04,,,,,202404140PHI,"Sun, Apr 14, 2024"
2841,PHI,meltode01,,,,,202404140PHI,"Sun, Apr 14, 2024"
2842,BRK,clownno01,2468,123,113,-0.3,202404140PHI,"Sun, Apr 14, 2024"
2843,BRK,watfotr01,2265,86,108,-3.0,202404140PHI,"Sun, Apr 14, 2024"
2844,BRK,thomaca02,1595,114,116,3.3,202404140PHI,"Sun, Apr 14, 2024"
2845,BRK,bridgmi01,1490,97,117,-5.9,202404140PHI,"Sun, Apr 14, 2024"
2846,BRK,claxtni01,1217,70,107,-12.0,202404140PHI,"Sun, Apr 14, 2024"
2847,BRK,wilsoja03,1935,77,105,-4.7,202404140PHI,"Sun, Apr 14, 2024"
2848,BRK,walkelo01,1739,79,105,-0.1,202404140PHI,"Sun, Apr 14, 2024"
2849,BRK,gilyaja01,1069,20,95,-2.6,202404140PHI,"Sun, Apr 14, 2024"
2850,BRK,johnske07,621,73,113,-13.2,202404140PHI,"Sun, Apr 14, 2024"
2851,BRK,finnedo01,,,,,202404140PHI,"Sun, Apr 14, 2024"
